-0,017	-0,181	-0,361	-0,100	-0,375	0,127
-0,299	0,110	-0,313	0,122	-0,074	0,065
-0,685	-0,067	-0,378	-0,056	-0,196	-0,324
-0,621	0,025	-0,820	0,191	-0,241	-0,130
-0,312	0,094	-0,221	-0,068	-0,461	0,412
-0,373	0,243	-0,670	0,416	-0,401	0,026
-0,154	-0,199	-0,585	0,152	-0,621	-0,185
-0,624	-0,169	-0,697	-0,266	-0,331	0,162
-0,275	0,172	-0,366	-0,039	-0,915	0,111
-0,552	-0,263	-0,684	-0,030	0,013	-0,075
-0,221	0,185	-0,524	-0,022	-0,699	-0,296
-0,563	0,056	-0,492	-0,388	-0,845	-0,166
-0,434	0,177	-0,568	-0,291	-0,509	-0,432
-0,291	0,200	-0,517	-0,014	-0,181	-0,214
-0,439	-0,076	-0,895	-0,117	-0,728	-0,203
-0,377	-0,230	-0,539	0,511	-0,325	-0,073
-0,059	-0,134	-0,692	-0,209	-0,504	-0,093
-0,498	0,318	-0,458	-0,051	-0,233	0,297
-0,776	-0,382	-0,404	-0,129	-0,343	0,014
-0,570	0,438	-0,464	0,115	-0,854	-0,037
-0,428	-0,004	-0,246	-0,255	-0,164	-0,062
-0,750	-0,269	-0,424	-0,060	-0,578	0,303
-0,535	0,296	-0,210	-0,185	-0,671	0,048
-0,493	-0,319	-0,355	0,127	-0,545	-0,398
-0,513	-0,073	-0,385	-0,354	-0,362	0,346
-0,479	-0,294	-0,535	0,025	-0,266	0,354
-0,716	-0,049	-0,373	0,296	-0,269	-0,139
-0,770	0,060	-0,717	-0,088	-0,406	-0,302
-0,857	-0,145	-0,477	0,045	-0,591	-0,378
-0,393	0,040	-0,152	-0,143	-0,688	-0,233
-0,678	-0,205	-0,349	-0,044	-0,999	-0,043
-0,835	0,153	-0,330	-0,025	-0,600	0,258
-1,124	0,101	-0,298	-0,106	-0,612	-0,131
-0,284	0,005	-0,294	0,184	-0,788	-0,105
-0,735	0,505	-0,594	-0,198	-0,570	-0,015
-0,455	-0,248	-0,616	-0,247	-0,714	0,184
-0,396	-0,282	-0,335	0,068	-0,120	-0,091
-0,486	-0,311	-0,479	0,241	-0,641	0,270
-0,173	-0,087	-0,391	0,265	-0,458	0,215
-0,212	-0,014	-0,648	-0,070	-0,550	0,524
-0,308	-0,522	-0,736	-0,011	-0,435	0,071
-0,815	-0,040	-0,833	-0,171	-0,633	0,004
-0,466	-0,055	-0,106	0,531	-0,524	0,041
-0,324	-0,358	-0,176	0,055	-0,597	-0,001
-0,699	-0,394	-0,502	0,321	-0,471	-0,007
-0,504	-0,058	-0,186	0,039	-0,778	0,281
-0,525	-0,177	-0,116	0,041	-0,280	0,203
-0,254	0,011	-0,591	-0,223	-0,138	0,096
-0,142	0,374	-0,575	0,033	-0,487	0,156
-0,359	-0,215	-0,452	-0,154	-0,808	-0,194
-0,587	-0,162	-0,068	-0,215	-0,517	-0,152
